the_geom,sci_name,entity_id,field_bird_illustration_fid,img_url,cartodb_id,com_name,page_url,img_width,img_height,com_name2
,Aethia pusilla,422,15811,1618_Sibl_9780307957900_art_r1.jpg,176,Least Auklet,http://www.audubon.org/node/422,1622,1686,Least Auklet
,Aethia psittacula,448,15816,1619_Sibl_9780307957900_art_r1.jpg,177,Parakeet Auklet,http://www.audubon.org/node/448,1584,1686,Parakeet Auklet
,Aethia cristatella,447,15826,1638_Sibl_9780307957900_art_r1.jpg,178,Crested Auklet,http://www.audubon.org/node/447,1588,1686,Crested Auklet
,Aethia pygmaea,423,15831,1639_Sibl_9780307957900_art_r1.jpg,179,Whiskered Auklet,http://www.audubon.org/node/423,1648,1686,Whiskered Auklet
,Streptopelia decaocto,1081,15836,1647_Sibl_9780307957900_art_r1.jpg,180,Eurasian Collared-Dove,http://www.audubon.org/node/1081,1933,1686,Eurasian Collared-Dove
,Streptopelia chinensis,1095,15846,1655_Sibl_9780307957900_art_r1.jpg,181,Spotted Dove,http://www.audubon.org/node/1095,2177,1686,Spotted Dove
,Leptotila verreauxi,1094,15851,1656_Sibl_9780307957900_art_r1.jpg,182,White-tipped Dove,http://www.audubon.org/node/1094,2459,1686,White-tipped Dove
,Columbina inca,1091,15856,1661_Sibl_9780307957900_art_r1.jpg,183,Inca Dove,http://www.audubon.org/node/1091,3373,1686,Inca Dove
,Geotrygon chrysia,1084,15861,1665_Sibl_9780307957900_art_r1.jpg,184,Key West Quail-Dove,http://www.audubon.org/node/1084,2500,1686,Key West Quail-Dove
,Columbina passerina,1092,15866,1679_Sibl_9780307957900_art_r1.jpg,185,Common Ground-Dove,http://www.audubon.org/node/1092,3186,1686,Common Ground-Dove
,Geotrygon montana,1086,15871,1678_Sibl_9780307957900_art_r1.jpg,186,Ruddy Quail-Dove,http://www.audubon.org/node/1086,3439,1686,Ruddy Quail-Dove
,Columbina talpacoti,1093,15871,1678_Sibl_9780307957900_art_r1.jpg,187,Ruddy Ground-Dove,http://www.audubon.org/node/1093,3439,1686,Ruddy Ground-Dove
,Patagioenas fasciata,1080,15876,1694_Sibl_9780307957900_art_r1.jpg,188,Band-tailed Pigeon,http://www.audubon.org/node/1080,1983,1686,Band-tailed Pigeon
,Columba livia,1090,15881,1691_Sibl_9780307957900_art_r1.jpg,189,Rock Pigeon,http://www.audubon.org/node/1090,2226,1686,Rock Pigeon
,Patagioenas flavirostris,1088,15886,1701_Sibl_9780307957900_art_r1.jpg,190,Red-billed Pigeon,http://www.audubon.org/node/1088,1786,1686,Red-billed Pigeon
,Patagioenas leucocephala,1089,15891,1702_Sibl_9780307957900_art_r1.jpg,191,White-crowned Pigeon,http://www.audubon.org/node/1089,1906,1686,White-crowned Pigeon
,Geococcyx californianus,898,15896,1712_Sibl_9780307957900_art_r1.jpg,192,Greater Roadrunner,http://www.audubon.org/node/898,2328,1686,Greater Roadrunner
,Coccyzus minor,786,15901,1711_Sibl_9780307957900_art_r1.jpg,193,Mangrove Cuckoo,http://www.audubon.org/node/786,1371,1686,Mangrove Cuckoo
,Coccyzus erythropthalmus,775,15906,1722_Sibl_9780307957900_art_r1.jpg,194,Black-billed Cuckoo,http://www.audubon.org/node/775,1292,1686,Black-billed Cuckoo
,Coccyzus americanus,764,15911,1720_Sibl_9780307957900_art_r1.jpg,195,Yellow-billed Cuckoo,http://www.audubon.org/node/764,1360,1686,Yellow-billed Cuckoo
,Crotophaga sulcirostris,808,15916,1734_Sibl_9780307957900_art_r1.jpg,196,Groove-billed Ani,http://www.audubon.org/node/808,1830,1686,Groove-billed Ani
,Crotophaga ani,797,15921,1735_Sibl_9780307957900_art_r1.jpg,197,Smooth-billed Ani,http://www.audubon.org/node/797,2562,1686,Smooth-billed Ani
,Mergus merganser,974,15926,1746_Sibl_9780307957900_art_r1.jpg,198,Common Merganser,http://www.audubon.org/node/974,3944,1686,Common Merganser
,Aythya americana,944,15931,1740_Sibl_9780307957900_art_r1.jpg,199,Redhead,http://www.audubon.org/node/944,2918,1686,Redhead
,Tyto alba,449,15936,1757_Sibl_9780307957900_art_r1.jpg,200,Barn Owl,http://www.audubon.org/node/449,1386,1686,Barn Owl
,Asio otus,464,15941,1755_Sibl_9780307957900_art_r1.jpg,201,Long-eared Owl,http://www.audubon.org/node/464,1277,1686,Long-eared Owl
,Asio flammeus,463,15946,1769_Sibl_9780307957900_art_r1.jpg,202,Short-eared Owl,http://www.audubon.org/node/463,1385,1686,Short-eared Owl
,Strix nebulosa,457,15951,1781_Sibl_9780307957900_art_r1.jpg,203,Great Gray Owl,http://www.audubon.org/node/457,1070,1686,Great Gray Owl
,Bubo scandiacus,452,15956,1780_Sibl_9780307957900_art_r1.jpg,204,Snowy Owl,http://www.audubon.org/node/452,1489,1686,Snowy Owl
,Strix varia,460,15961,1789_Sibl_9780307957900_art_r1.jpg,205,Barred Owl,http://www.audubon.org/node/460,1273,1686,Barred Owl
,Strix occidentalis,458,15966,1787_Sibl_9780307957900_art_r1.jpg,206,Spotted Owl,http://www.audubon.org/node/458,1401,1686,Spotted Owl
,Aegolius funereus,462,15971,1799_Sibl_9780307957900_art_r1.jpg,207,Boreal Owl,http://www.audubon.org/node/462,1210,1686,Boreal Owl
,Aegolius acadicus,459,15976,1800_Sibl_9780307957900_art_r1.jpg,208,Northern Saw-whet Owl,http://www.audubon.org/node/459,1238,1686,Northern Saw-whet Owl
,Athene cunicularia,465,15981,1811_Sibl_9780307957900_art_r1.jpg,209,Burrowing Owl,http://www.audubon.org/node/465,1343,1686,Burrowing Owl
,Micrathene whitneyi,451,15986,1819_Sibl_9780307957900_art_r1.jpg,210,Elf Owl,http://www.audubon.org/node/451,1429,1686,Elf Owl
,Psiloscops flammeolus,454,15991,1820_Sibl_9780307957900_art_r1.jpg,211,Flammulated Owl,http://www.audubon.org/node/454,1140,1686,Flammulated Owl
,Megascops kennicottii,455,15996,1822_Sibl_9780307957900_art_r1.jpg,212,Western Screech-Owl,http://www.audubon.org/node/455,1224,1686,Western Screech-Owl
,Megascops trichopsis,456,16001,1828_Sibl_9780307957900_art_r1.jpg,213,Whiskered Screech-Owl,http://www.audubon.org/node/456,1451,1686,Whiskered Screech-Owl
,Megascops asio,453,16006,1840_Sibl_9780307957900_art_r1.jpg,214,Eastern Screech-Owl,http://www.audubon.org/node/453,1179,1686,Eastern Screech-Owl
,Dryocopus pileatus,877,16011,1846_Sibl_9780307957900_art_r1.jpg,215,Pileated Woodpecker,http://www.audubon.org/node/877,1021,1686,Pileated Woodpecker
,Glaucidium gnoma,450,16016,1850_Sibl_9780307957900_art_r1.jpg,216,Northern Pygmy-Owl,http://www.audubon.org/node/450,1625,1686,Northern Pygmy-Owl
,Glaucidium brasilianum,467,16026,1864_Sibl_9780307957900_art_r1.jpg,217,Ferruginous Pygmy-Owl,http://www.audubon.org/node/467,1713,1686,Ferruginous Pygmy-Owl
,Surnia ulula,461,16031,1870_Sibl_9780307957900_art_r1.jpg,218,Northern Hawk Owl,http://www.audubon.org/node/461,1045,1686,Northern Hawk Owl
,Nyctidromus albicollis,906,16036,1881_Sibl_9780307957900_art_r1.jpg,219,Common Pauraque,http://www.audubon.org/node/906,4196,1686,Common Pauraque
,Phalaenoptilus nuttallii,907,16041,1880_Sibl_9780307957900_art_r1.jpg,220,Common Poorwill,http://www.audubon.org/node/907,2948,1686,Common Poorwill
,Antrostomus ridgwayi,900,16046,1888_Sibl_9780307957900_art_r1.jpg,221,Buff-collared Nightjar,http://www.audubon.org/node/900,3441,1686,Buff-collared Nightjar
,Antrostomus carolinensis,899,16051,1890_Sibl_9780307957900_art_r1.jpg,222,Chuck-wills-widow,http://www.audubon.org/node/899,3719,1686,Chuck-wills-widow
,Antrostomus vociferus,901,16056,1898_Sibl_9780307957900_art_r1.jpg,223,Eastern Whip-poor-will,http://www.audubon.org/node/901,3409,1686,Eastern Whip-poor-will
,Antrostomus arizonae,911,16061,1897_Sibl_9780307957900_art_r1.jpg,224,Mexican Whip-poor-will,http://www.audubon.org/node/911,3327,1686,Mexican Whip-poor-will
,Chordeiles minor,905,16066,1913_Sibl_9780307957900_art_r1.jpg,225,Common Nighthawk,http://www.audubon.org/node/905,3345,1686,Common Nighthawk
,Chordeiles gundlachii,904,16071,1931_Sibl_9780307957900_art_r1.jpg,226,Antillean Nighthawk,http://www.audubon.org/node/904,3082,1686,Antillean Nighthawk
,Chordeiles acutipennis,902,16076,1930_Sibl_9780307957900_art_r1.jpg,227,Lesser Nighthawk,http://www.audubon.org/node/902,3099,1686,Lesser Nighthawk
,Chaetura pelagica,1111,16081,1944_Sibl_9780307957900_art_r1.jpg,228,Chimney Swift,http://www.audubon.org/node/1111,1351,1686,Chimney Swift
,Chaetura vauxi,1112,16086,1943_Sibl_9780307957900_art_r1.jpg,229,Vauxs Swift,http://www.audubon.org/node/1112,1535,1686,Vauxs Swift
,Cypseloides niger,1113,16091,1955_Sibl_9780307957900_art_r1.jpg,230,Black Swift,http://www.audubon.org/node/1113,1694,1686,Black Swift
,Aeronautes saxatalis,1106,16096,1954_Sibl_9780307957900_art_r1.jpg,231,White-throated Swift,http://www.audubon.org/node/1106,1621,1686,White-throated Swift
,Euptilotis neoxenus,715,16101,1967_Sibl_9780307957900_art_r1.jpg,232,Eared Quetzal,http://www.audubon.org/node/715,978,1686,Eared Quetzal
,Trogon elegans,819,16106,1965_Sibl_9780307957900_art_r1.jpg,233,Elegant Trogon,http://www.audubon.org/node/819,944,1686,Elegant Trogon
,Megaceryle alcyon,469,16111,1976_Sibl_9780307957900_art_r1.jpg,234,Belted Kingfisher,http://www.audubon.org/node/469,1408,1686,Belted Kingfisher
,Chloroceryle americana,491,16116,1988_Sibl_9780307957900_art_r1.jpg,235,Green Kingfisher,http://www.audubon.org/node/491,2453,1686,Green Kingfisher
,Megaceryle torquata,480,16121,1985_Sibl_9780307957900_art_r1.jpg,236,Ringed Kingfisher,http://www.audubon.org/node/480,1801,1686,Ringed Kingfisher
,Melanerpes erythrocephalus,880,16126,1994_Sibl_9780307957900_art_r1.jpg,237,Red-headed Woodpecker,http://www.audubon.org/node/880,929,1686,Red-headed Woodpecker
,Spatula querquedula,985,16131,2011_Sibl_9780307957900_art_r1.jpg,238,Garganey,http://www.audubon.org/node/985,4381,1686,Garganey
,Spatula clypeata,929,16136,2009_Sibl_9780307957900_art_r1.jpg,239,Northern Shoveler,http://www.audubon.org/node/929,5630,1686,Northern Shoveler
,Spatula cyanoptera,932,16146,2027_Sibl_9780307957900_art_r1.jpg,240,Cinnamon Teal,http://www.audubon.org/node/932,4526,1686,Cinnamon Teal
,Cairina moschata,984,16186,2048_Sibl_9780307957900_art_r1.jpg,241,Muscovy Duck,http://www.audubon.org/node/984,2161,1686,Muscovy Duck
,Anas bahamensis,987,16201,2053_Sibl_9780307957900_art_r1.jpg,242,White-cheeked Pintail,http://www.audubon.org/node/987,4613,1686,White-cheeked Pintail
,Aythya valisineria,948,16206,2076_Sibl_9780307957900_art_r1.jpg,243,Canvasback,http://www.audubon.org/node/948,3830,1686,Canvasback
,Aythya fuligula,946,16216,2093_Sibl_9780307957900_art_r1.jpg,244,Tufted Duck,http://www.audubon.org/node/946,3707,1686,Tufted Duck
,Aythya marila,947,16226,2113_Sibl_9780307957900_art_r1.jpg,245,Greater Scaup,http://www.audubon.org/node/947,3132,1686,Greater Scaup
,Aythya affinis,943,16231,2112_Sibl_9780307957900_art_r1.jpg,246,Lesser Scaup,http://www.audubon.org/node/943,3196,1686,Lesser Scaup
,Somateria spectabilis,982,16236,2130_Sibl_9780307957900_art_r1.jpg,247,King Eider,http://www.audubon.org/node/982,4060,1686,King Eider
,Somateria fischeri,980,16241,2131_Sibl_9780307957900_art_r1.jpg,248,Spectacled Eider,http://www.audubon.org/node/980,3596,1686,Spectacled Eider
,Histrionicus histrionicus,968,16246,2150_Sibl_9780307957900_art_r1.jpg,249,Harlequin Duck,http://www.audubon.org/node/968,3606,1686,Harlequin Duck
,Clangula hyemalis,960,16251,2163_Sibl_9780307957900_art_r1.jpg,250,Long-tailed Duck,http://www.audubon.org/node/960,3989,1686,Long-tailed Duck
,Melanitta fusca,970,16261,2172_Sibl_9780307957900_art_r1.jpg,251,White-winged Scoter,http://www.audubon.org/node/970,4345,1686,White-winged Scoter
,Melanitta americana,971,16266,2191_Sibl_9780307957900_art_r1.jpg,252,Black Scoter,http://www.audubon.org/node/971,3889,1686,Black Scoter
,Melanitta perspicillata,972,16271,2190_Sibl_9780307957900_art_r1.jpg,253,Surf Scoter,http://www.audubon.org/node/972,4149,1686,Surf Scoter
,Bucephala islandica,956,16276,2209_Sibl_9780307957900_art_r1.jpg,254,Barrows Goldeneye,http://www.audubon.org/node/956,3777,1686,Barrows Goldeneye
,Bucephala clangula,955,16281,2208_Sibl_9780307957900_art_r1.jpg,255,Common Goldeneye,http://www.audubon.org/node/955,3649,1686,Common Goldeneye
,Bucephala albeola,954,16286,2229_Sibl_9780307957900_art_r1.jpg,256,Bufflehead,http://www.audubon.org/node/954,3796,1686,Bufflehead
,Lophodytes cucullatus,969,16291,2231_Sibl_9780307957900_art_r1.jpg,257,Hooded Merganser,http://www.audubon.org/node/969,3041,1686,Hooded Merganser
,Mergus serrator,976,16311,2254_Sibl_9780307957900_art_r1.jpg,258,Red-breasted Merganser,http://www.audubon.org/node/976,3660,1686,Red-breasted Merganser
,Nomonyx dominicus,977,16316,2271_Sibl_9780307957900_art_r1.jpg,259,Masked Duck,http://www.audubon.org/node/977,4004,1686,Masked Duck
,Oxyura jamaicensis,978,16321,2272_Sibl_9780307957900_art_r1.jpg,260,Ruddy Duck,http://www.audubon.org/node/978,3614,1686,Ruddy Duck
,Gymnogyps californianus,406,16356,2307_Sibl_9780307957900_art_r1.jpg,261,California Condor,http://www.audubon.org/node/406,1625,1686,California Condor
,Coragyps atratus,395,16361,2323_Sibl_9780307957900_art_r1.jpg,262,Black Vulture,http://www.audubon.org/node/395,1393,1686,Black Vulture
,Cathartes aura,384,16366,2322_Sibl_9780307957900_art_r1.jpg,263,Turkey Vulture,http://www.audubon.org/node/384,1409,1686,Turkey Vulture
,Circus hudsonius,396,16371,2333_Sibl_9780307957900_art_r1.jpg,264,Northern Harrier,http://www.audubon.org/node/396,1438,1686,Northern Harrier
,Rostrhamus sociabilis,404,16381,2367_Sibl_9780307957900_art_r1.jpg,265,Snail Kite,http://www.audubon.org/node/404,1081,1686,Snail Kite
,Elanus leucurus,398,16386,2369_Sibl_9780307957900_art_r1.jpg,266,White-tailed Kite,http://www.audubon.org/node/398,1671,1686,White-tailed Kite
,Ictinia mississippiensis,401,16391,2384_Sibl_9780307957900_art_r1.jpg,267,Mississippi Kite,http://www.audubon.org/node/401,1233,1686,Mississippi Kite
,Elanoides forficatus,397,16396,2386_Sibl_9780307957900_art_r1.jpg,268,Swallow-tailed Kite,http://www.audubon.org/node/397,1040,1686,Swallow-tailed Kite
,Buteogallus anthracinus,393,16401,2398_Sibl_9780307957900_art_r1.jpg,269,Common Black Hawk,http://www.audubon.org/node/393,865,1686,Common Black Hawk
,Parabuteo unicinctus,403,16406,2400_Sibl_9780307957900_art_r1.jpg,270,Harriss Hawk,http://www.audubon.org/node/403,1030,1686,Harriss Hawk
,Falcipennis canadensis,916,16411,2410_Sibl_9780307957900_art_r1.jpg,271,Spruce Grouse,http://www.audubon.org/node/916,1544,1686,Spruce Grouse
,Melanerpes formicivorus,881,16416,2420_Sibl_9780307957900_art_r1.jpg,272,Acorn Woodpecker,http://www.audubon.org/node/881,1109,1686,Acorn Woodpecker
,Melanerpes lewis,882,16421,2418_Sibl_9780307957900_art_r1.jpg,273,Lewiss Woodpecker,http://www.audubon.org/node/882,1011,1686,Lewiss Woodpecker
,Picoides arcticus,858,16426,2426_Sibl_9780307957900_art_r1.jpg,274,Black-backed Woodpecker,http://www.audubon.org/node/858,1035,1686,Black-backed Woodpecker
,Picoides borealis,860,16431,2428_Sibl_9780307957900_art_r1.jpg,275,Red-cockaded Woodpecker,http://www.audubon.org/node/860,986,1686,Red-cockaded Woodpecker
,Picoides dorsalis,864,16436,2435_Sibl_9780307957900_art_r1.jpg,276,American Three-toed Woodpecker,http://www.audubon.org/node/864,1056,1686,American Three-toed Woodpecker
,Sphyrapicus nuchalis,867,16441,2448_Sibl_9780307957900_art_r1.jpg,277,Red-naped Sapsucker,http://www.audubon.org/node/867,1112,1686,Red-naped Sapsucker
,Sphyrapicus varius,870,16446,2450_Sibl_9780307957900_art_r1.jpg,278,Yellow-bellied Sapsucker,http://www.audubon.org/node/870,1082,1686,Yellow-bellied Sapsucker
,Sphyrapicus ruber,868,16451,2463_Sibl_9780307957900_art_r1.jpg,279,Red-breasted Sapsucker,http://www.audubon.org/node/868,1209,1686,Red-breasted Sapsucker
,Sphyrapicus thyroideus,869,16456,2461_Sibl_9780307957900_art_r1.jpg,280,Williamsons Sapsucker,http://www.audubon.org/node/869,981,1686,Williamsons Sapsucker
,Picoides arizonae,859,16461,2471_Sibl_9780307957900_art_r1.jpg,281,Arizona Woodpecker,http://www.audubon.org/node/859,1108,1686,Arizona Woodpecker
,Picoides albolarvatus,857,16466,2473_Sibl_9780307957900_art_r1.jpg,282,White-headed Woodpecker,http://www.audubon.org/node/857,1041,1686,White-headed Woodpecker
,Colaptes chrysoides,876,16471,2483_Sibl_9780307957900_art_r1.jpg,283,Gilded Flicker,http://www.audubon.org/node/876,904,1686,Gilded Flicker
,Synthliboramphus antiquus,436,16481,2499_Sibl_9780307957900_art_r1.jpg,284,Ancient Murrelet,http://www.audubon.org/node/436,4366,1686,Ancient Murrelet
,Synthliboramphus craveri,437,16486,2498_Sibl_9780307957900_art_r1.jpg,285,Craveris Murrelet,http://www.audubon.org/node/437,3294,1686,Craveris Murrelet
,Fratercula arctica,431,16491,2514_Sibl_9780307957900_art_r1.jpg,286,Atlantic Puffin,http://www.audubon.org/node/431,3264,1686,Atlantic Puffin
,Fratercula corniculata,434,16496,2515_Sibl_9780307957900_art_r1.jpg,287,Horned Puffin,http://www.audubon.org/node/434,1455,1686,Horned Puffin
,Rynchops niger,353,16501,2525_Sibl_9780307957900_art_r1.jpg,288,Black Skimmer,http://www.audubon.org/node/353,2799,1686,Black Skimmer
,Cepphus grylle,429,16516,2550_Sibl_9780307957900_art_r1.jpg,289,Black Guillemot,http://www.audubon.org/node/429,3197,1686,Black Guillemot
,Cepphus columba,428,16521,2549_Sibl_9780307957900_art_r1.jpg,290,Pigeon Guillemot,http://www.audubon.org/node/428,3294,1686,Pigeon Guillemot
,Ptychoramphus aleuticus,435,16526,2554_Sibl_9780307957900_art_r1.jpg,291,Cassins Auklet,http://www.audubon.org/node/435,1822,1686,Cassins Auklet
,Brachyramphus perdix,441,16531,2566_Sibl_9780307957900_art_r1.jpg,292,Long-billed Murrelet,http://www.audubon.org/node/441,3500,1686,Long-billed Murrelet
,Alle alle,425,16536,2599_Sibl_9780307957900_art_r1.jpg,293,Dovekie,http://www.audubon.org/node/425,1973,1686,Dovekie
,Cerorhinca monocerata,430,16541,2614_Sibl_9780307957900_art_r1.jpg,294,Rhinoceros Auklet,http://www.audubon.org/node/430,1651,1686,Rhinoceros Auklet
,Fratercula cirrhata,433,16546,2615_Sibl_9780307957900_art_r1.jpg,295,Tufted Puffin,http://www.audubon.org/node/433,1546,1686,Tufted Puffin
,Alca torda,424,16556,2630_Sibl_9780307957900_art_r1.jpg,296,Razorbill,http://www.audubon.org/node/424,1882,1686,Razorbill
,Uria aalge,439,16561,2637_Sibl_9780307957900_art_r1.jpg,297,Common Murre,http://www.audubon.org/node/439,3401,1686,Common Murre
,Uria lomvia,440,16566,2644_Sibl_9780307957900_art_r1.jpg,298,Thick-billed Murre,http://www.audubon.org/node/440,3728,1686,Thick-billed Murre
,Anous minutus,322,16571,2659_Sibl_9780307957900_art_r1.jpg,299,Black Noddy,http://www.audubon.org/node/322,2746,1686,Black Noddy
,Anous stolidus,323,16576,2658_Sibl_9780307957900_art_r1.jpg,300,Brown Noddy,http://www.audubon.org/node/323,3350,1686,Brown Noddy
,Calypte anna,1010,16581,2676_Sibl_9780307957900_art_r1.jpg,301,Annas Hummingbird,http://www.audubon.org/node/1010,1374,1686,Annas Hummingbird
,Calypte costae,1011,16586,2678_Sibl_9780307957900_art_r1.jpg,302,Costas Hummingbird,http://www.audubon.org/node/1011,1452,1686,Costas Hummingbird
,Lampornis clemenciae,995,16591,2687_Sibl_9780307957900_art_r1.jpg,303,Blue-throated Hummingbird,http://www.audubon.org/node/995,1396,1686,Blue-throated Hummingbird
,Eugenes fulgens,993,16596,2689_Sibl_9780307957900_art_r1.jpg,304,Rivolis Hummingbird,http://www.audubon.org/node/993,1437,1686,Rivolis Hummingbird
,Amazilia beryllina,992,16601,2698_Sibl_9780307957900_art_r1.jpg,305,Berylline Hummingbird,http://www.audubon.org/node/992,1266,1686,Berylline Hummingbird
,Calothorax lucifer,1009,16606,2700_Sibl_9780307957900_art_r1.jpg,306,Lucifer Hummingbird,http://www.audubon.org/node/1009,1720,1686,Lucifer Hummingbird
,Amazilia yucatanensis,1006,16611,2710_Sibl_9780307957900_art_r1.jpg,307,Buff-bellied Hummingbird,http://www.audubon.org/node/1006,1295,1686,Buff-bellied Hummingbird
,Amazilia violiceps,1003,16616,2708_Sibl_9780307957900_art_r1.jpg,308,Violet-crowned Hummingbird,http://www.audubon.org/node/1003,1348,1686,Violet-crowned Hummingbird
,Colibri thalassinus,716,16621,2718_Sibl_9780307957900_art_r1.jpg,309,Mexican Violetear,http://www.audubon.org/node/716,1551,1686,Mexican Violetear
,Heliomaster constantii,1004,16626,2720_Sibl_9780307957900_art_r1.jpg,310,Plain-capped Starthroat,http://www.audubon.org/node/1004,1636,1686,Plain-capped Starthroat
,Selasphorus platycercus,996,16631,2735_Sibl_9780307957900_art_r1.jpg,311,Broad-tailed Hummingbird,http://www.audubon.org/node/996,1780,1686,Broad-tailed Hummingbird
,Selasphorus calliope,999,16636,2733_Sibl_9780307957900_art_r1.jpg,312,Calliope Hummingbird,http://www.audubon.org/node/999,1480,1686,Calliope Hummingbird
,Selasphorus sasin,998,16641,2745_Sibl_9780307957900_art_r1.jpg,313,Allens Hummingbird,http://www.audubon.org/node/998,1883,1686,Allens Hummingbird
,Selasphorus rufus,997,16646,2747_Sibl_9780307957900_art_r1.jpg,314,Rufous Hummingbird,http://www.audubon.org/node/997,386,380,Rufous Hummingbird
,Archilochus alexandri,1007,16651,2760_Sibl_9780307957900_art_r1.jpg,315,Black-chinned Hummingbird,http://www.audubon.org/node/1007,1538,1686,Black-chinned Hummingbird
,Archilochus colubris,1008,16656,2762_Sibl_9780307957900_art_r1.jpg,316,Ruby-throated Hummingbird,http://www.audubon.org/node/1008,1363,1686,Ruby-throated Hummingbird
,Cynanthus latirostris,1012,16661,2773_Sibl_9780307957900_art_r1.jpg,317,Broad-billed Hummingbird,http://www.audubon.org/node/1012,1875,1686,Broad-billed Hummingbird
,Hylocharis leucotis,994,16666,2775_Sibl_9780307957900_art_r1.jpg,318,White-eared Hummingbird,http://www.audubon.org/node/994,1698,1686,White-eared Hummingbird
,Dendragapus obscurus,915,16671,2785_Sibl_9780307957900_art_r1.jpg,319,Dusky Grouse,http://www.audubon.org/node/915,2734,1686,Dusky Grouse
,Dendragapus fuliginosus,910,16676,2784_Sibl_9780307957900_art_r1.jpg,320,Sooty Grouse,http://www.audubon.org/node/910,2201,1686,Sooty Grouse
,Limnodromus scolopaceus,1051,16681,2799_Sibl_9780307957900_art_r1.jpg,321,Long-billed Dowitcher,http://www.audubon.org/node/1051,1891,1686,Long-billed Dowitcher
,Calidris himantopus,1037,16686,2798_Sibl_9780307957900_art_r1.jpg,322,Stilt Sandpiper,http://www.audubon.org/node/1037,2003,1686,Stilt Sandpiper
,Limnodromus griseus,1050,16691,2808_Sibl_9780307957900_art_r1.jpg,323,Short-billed Dowitcher,http://www.audubon.org/node/1050,1981,1686,Short-billed Dowitcher
,Haematopus palliatus,1020,16696,2820_Sibl_9780307957900_art_r1.jpg,324,American Oystercatcher,http://www.audubon.org/node/1020,1796,1686,American Oystercatcher
,Haematopus bachmani,1019,16701,2819_Sibl_9780307957900_art_r1.jpg,325,Black Oystercatcher,http://www.audubon.org/node/1019,1668,1686,Black Oystercatcher
,Zenaida macroura,1083,16706,2829_Sibl_9780307957900_art_r1.jpg,326,Mourning Dove,http://www.audubon.org/node/1083,2561,1686,Mourning Dove
,Zenaida asiatica,1082,16711,2830_Sibl_9780307957900_art_r1.jpg,327,White-winged Dove,http://www.audubon.org/node/1082,2031,1686,White-winged Dove
,Stercorarius longicaudus,354,16716,2850_Sibl_9780307957900_art_r1.jpg,328,Long-tailed Jaeger,http://www.audubon.org/node/354,3201,1686,Long-tailed Jaeger
,Stercorarius pomarinus,357,16721,2862_Sibl_9780307957900_art_r1.jpg,329,Pomarine Jaeger,http://www.audubon.org/node/357,2884,1686,Pomarine Jaeger
,Stercorarius skua,358,16726,2865_Sibl_9780307957900_art_r1.jpg,330,Great Skua,http://www.audubon.org/node/358,3633,1686,Great Skua
,Stercorarius maccormicki,355,16731,2873_Sibl_9780307957900_art_r1.jpg,331,South Polar Skua,http://www.audubon.org/node/355,2481,1686,South Polar Skua
,Stercorarius parasiticus,356,16736,2891_Sibl_9780307957900_art_r1.jpg,332,Parasitic Jaeger,http://www.audubon.org/node/356,2418,1686,Parasitic Jaeger
,Riparia riparia,1118,16741,2903_Sibl_9780307957900_art_r1.jpg,333,Bank Swallow,http://www.audubon.org/node/1118,1695,1686,Bank Swallow
,Stelgidopteryx serripennis,1107,16746,2902_Sibl_9780307957900_art_r1.jpg,334,Northern Rough-winged Swallow,http://www.audubon.org/node/1107,1924,1686,Northern Rough-winged Swallow
,Aphelocoma coerulescens,795,16751,2913_Sibl_9780307957900_art_r1.jpg,335,Florida Scrub-Jay,http://www.audubon.org/node/795,1669,1686,Florida Scrub-Jay
,Aphelocoma wollweberi,796,16756,2914_Sibl_9780307957900_art_r1.jpg,336,Mexican Jay,http://www.audubon.org/node/796,2021,1686,Mexican Jay
